product_name,review_title,review_text,review_date
"Reebok Unisex-Adult Royal DASHONIC 2 Sneaker, Grey/Emerald, 11.5",Están muy bonito,Son grandes  talla 6 es talla 7 o dependiendo  de la persona  pero yo soy  6 y están grande,Reviewed in the United States on 25 August 2021
"Reebok Unisex-Adult Royal DASHONIC 2 Sneaker, Grey/Emerald, 11.5",Not for me,They run a little large to me. I wanted them for walking but I only wore them once and they rubbed against the back of my ankle and caused bleeding.,Reviewed in the United States on 2 October 2020
"Reebok Unisex-Adult Royal DASHONIC 2 Sneaker, Grey/Emerald, 11.5",Reebock Woman's Royal Dashonic 2 sneaker,The product was much too large for my wife.  She normally wears a size 8 but these seemed to be perhaps a man's size 8.  Way too long.  They have been returned.,Reviewed in the United States on 12 October 2020
"Superga Unisex 2750-cotjstrap Classic Tennis Shoes, Blau G88 Intense Blue, 12.5 UK Child",Belle!,La misura è perfetta. Sono comode e per l'estate le ricompro sempre alle mie bambine sono l'alternativa alla scarpa aperta. Mi ricordano la mia infanzia. :),Reviewed in Italy on 2 August 2018
"Superga Unisex 2750-cotjstrap Classic Tennis Shoes, Blau G88 Intense Blue, 12.5 UK Child",Soddisfatta ma il colore è completamente diverso da quello in foto,"Ho acquistato questa scarpa convinta che fosse color indaco, in realtà è più un blu elettrico.Nel complesso comunque sono soddisfatta sia a livello di materiale che di comodità.",Reviewed in Italy on 1 March 2017
"Superga Unisex 2750-cotjstrap Classic Tennis Shoes, Blau G88 Intense Blue, 12.5 UK Child",fantastiche!,"esattamente come me le aspettavo, calzano perfettamente, colore come da foto, consegna rapidissima. ottime perchè senza lacci, di facile inserimento al piede. pienamente soddisfatta... anche mio figlio!",Reviewed in Italy on 11 August 2016
"Superga Unisex 2750-cotjstrap Classic Tennis Shoes, Blau G88 Intense Blue, 12.5 UK Child",Superga kids,Aspettativa rispettata.,Reviewed in Italy on 30 April 2019
"Superga Unisex 2750-cotjstrap Classic Tennis Shoes, Blau G88 Intense Blue, 12.5 UK Child",Superga con strap,"Spedizione veloce, prodotto di ottima qualità e molto veritiera in base alle foto. Io sono soddisfatta continuerò a comprare sicuramente",Reviewed in Italy on 4 May 2015
"Superga Unisex 2750-cotjstrap Classic Tennis Shoes, Blau G88 Intense Blue, 12.5 UK Child",Lourdes aux pieds,"Mon fils de bientôt 5 ans les trouve lourdes aux pieds et plutôt inconfortables. Décue, je vais les retourner rapidement.",Reviewed in France on 30 June 2013
"Superga Unisex 2750-cotjstrap Classic Tennis Shoes, Blau G88 Intense Blue, 12.5 UK Child",Super Ga,"Très chouette basket, j'avais déjà acheté une paire pour ma fille l'année dernière. Elles sont très pratiques et très solides!",Reviewed in France on 30 September 2015
"Harry's Horse Leather Pull On Jodhpur Boots Saint, Womens, Jodhpurstiefel Leder Saint - 29, brown, 29",Sehr schoene Lederstiefeletten,Groesse ist passend. Kann sehr gut privat getragen werden. Passen farblich auch gut zu bräunen chaps. Fuesse schwitzen nicht so stark als in Gummischuhen.,Reviewed in Germany on 15 October 2020
"Superga Women's 2750 SEQUINJPW Sneaker, Navy, 7.5",Best shoes ever!,"I bought the shoes, the exact same model, because the 1st pair ""died"" after more than 5 years. I really like them. I washed them in the washing machine and the color never changed.",Reviewed in the United States on 13 November 2021
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,"Gran compra, precio bajisimo.","El diseño es muy bueno, sientan muy bien al pie y son cómodos, lucen bien y sólo recomendaría no atarlo muy fuerte, si tiene n algún problema con sus pies, porque aprietan bastante, que se siente como si estuvieran bloqueando las venas del empeine. Por todo lo demás, muy buena compra a un precio de liquidación.",Reviewed in Mexico on 21 March 2021
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,Excelentes tenís,"Lo único que no me gustó de esta experiencia es que la fecha de entrega estaba para casi mes, llegaron mucho antes de lo esperado, en buenas condiciones y tal cual la descripción. Unos tenís excelentes y el diseño muy bonito, los puedes usar cómo tenis casual, para el gimnasio y del diario.",Reviewed in Mexico on 20 July 2020
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,Bien pero otro color y de EEUU,"Me ha llegado de Estados Unidos y en otro color del que pedí, en blanco concretamente pero igual me gustaron y por no devolverlas y todo el jaleo me las quede,van muy bien. Me llamaron de la aduana y tuve que enviar la factura de compra...",Reviewed in Spain on 4 November 2020
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,Ich warte auf Sonne um den Schuh zu tragen,"Die Farbe des Schuhes ist für Sonnenschein gedacht , habe den Schuh noch nicht getragen und warte auf die Sonne ! Der Schuh entspricht meinen Erwartungen!",Reviewed in Germany on 21 March 2021
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,Parfait,Parfait,Reviewed in Canada on 30 November 2020
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,Super comfy for a casual shoe,Great product no problems,Reviewed in Canada on 21 August 2020
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,Great comfy pair of tennis!,"I gave these shoes 4 out of 5 stars because of the insoles.  I have sensitive feet, am on my feet quite a bit throughout the day, and have a bad back so I’m critical about my footwear and often purchase premium insoles for my most worn shoes, boots, and even my house slippers.  The shoes themselves are excellent - ASICS gel never disappoints!  These have a very breathable construction to prevent foot sweating (and future stink) that some shoes may not provide.  My feet sweat more than the average joe so I consider breathable construction critical as well.  I love the color choices and the one I chose looks great with a pair of jeans and  a t-shirt and are not a total eye catcher.  Some women with a big bust may be able to relate to this similarity.  Sure, it’s great to show off and look good, but I like a fairly modest look.  If you are looking for a great brand of tennis shoes that are durable, lasting, colorful, comfortable, and cozy, consider ASICS gel brand shoes.  For those of you with lower back pain who visit chiropractors whom do mention finding a comfortable pair of footwear and insoles, I have not tried much but the Dr. School’s branded insoles.  They have several types and the packaging is designed where a buyer can squeeze the insoles anf feel the material they are made of.  Anyway, these shoes are not the first pair of ASICS gel shoes I have owned over the years and they do not disappoint.  If I had a kid, I would bring him or her up in ASICS for sure- and perhaps some cute looking gorilla slippers or maybe even some of those shoes that resemble lizard feet and “growl” when the kids stomp their feet.  I also like Nike Air, Sketchers, and k-Swiss “tubbers”.  They are also kind to a middle-aged man wit s bit of back pain.  Lift with your knees, wear comfortable shoes, stretch a couple minutes in bed when you first wake up, don’t sit on a huge wallet that makes you bum uncomfortable, take it easy, and visit a chiropractor twice within a week when back problems become an issue and you’ll be happy.  It wouldn’t hurt getting a massage either from time to time either.  Oh, and be critical on the chairs you sit on often and adjust your automobile lumbar support properly too.  You can do a lot of little things on your own like that and they even sell automobile seat mats that massage your butt and back too.  But yeah, a good pair of shoes is top on the list and ASICS gel does not disappoint!",Reviewed in the United States on 8 July 2021
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,Great shoes overall,"I love Asics and have been wearing them for like 20+ years. I'm a huge fan of the Kayano series. So when I saw these, I was very intrigued. I wear them for the gym and they're great for it—I wouldn't recommend running for long distances in them like regular Kayanos—because they're a lot stiffer.Only reason why I gave it four stars is because the sole/tread seems to be made of a different, slicker material. So when you walk outside on wet surfaces, it's much more slippery than any other Asics I've had—much less other regular Kayanos.Otherwise, it's a great shoe for the gym because of the tread pattern under the arch. Love the design and looks of it too.",Reviewed in the United States on 25 January 2020
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,Inner material is causing blisters,"I bought these as my regular running shoes. I usually wear size 11.5 but upon trying these decided that the extra room might be causing extra movement leading to a burning sensation and ultimately, blisters on my little toes. I then exchanged them for size 11 which feel snug and good initially. The padding is thick and feels very cushioned on walking or running. However, after about 45 mins and 5 miles of running, my feet like they are on fire. My little toes have been getting painful blisters. I think the inner material is causing a lot of friction and heat buildup. I tried giving them a chance and had them for a month or so but I am going to go back to my older climacool Adidas that have perforated soles and have never given me any problems.",Reviewed in the United States on 6 February 2020
ASICS Gel-Kayano 5 360 Men&#39;s Running Shoes,Brilliant!,"I've had these shoes for a while now. I wore along with other asics without the gell.Oh my gosh! Gell does so much! Feels amazing. Honestly first few steps on these always feels delightful 😊I'm pretty cheap when it comes to buying stuff. But I'd get these again as long as they're not $80 or above (can't ever justify $80 shoes in my head, even if they are amazing). And if they were under $70 I'd get them every time. Wouldn't even bother looking at other shoes.",Reviewed in the United States on 11 December 2021
"Skechers Boys' Elite Flex-HYDROPULSE Trainers, Black (Black Textile & Trim/Silver Trim Blk), 10 UK (27.5 EU)",Belle,"Scarpe davvero molto belle. Le ho prese per una femminuccia, ma temevo che fossero più da maschio, ma sono tanto belle che vanno bene per tutti.",Reviewed in Italy on 20 February 2020
"Skechers Boys' Elite Flex-HYDROPULSE Trainers, Black (Black Textile & Trim/Silver Trim Blk), 10 UK (27.5 EU)",Perfectas,"Bonitas, cómodas y útiles. 👌🏼",Reviewed in Spain on 7 November 2020
"Skechers Boys' Elite Flex-HYDROPULSE Trainers, Black (Black Textile & Trim/Silver Trim Blk), 10 UK (27.5 EU)",Scarpe,Comoda e asciutta,Reviewed in Italy on 26 February 2020
"Skechers Boys' Elite Flex-HYDROPULSE Trainers, Black (Black Textile & Trim/Silver Trim Blk), 10 UK (27.5 EU)",Buena compra,"Mi hijo está encantado, bonitos cómodos y resistentes al agua.",Reviewed in Spain on 22 December 2020
"Skechers Boys' Elite Flex-HYDROPULSE Trainers, Black (Black Textile & Trim/Silver Trim Blk), 10 UK (27.5 EU)",Ottimo  acquisto,Scarpe molto leggere e confortevoli.  Assolutamente  waterproof,Reviewed in Italy on 19 December 2019
"Skechers Boys' Elite Flex-HYDROPULSE Trainers, Black (Black Textile & Trim/Silver Trim Blk), 10 UK (27.5 EU)",Nice shoes!,My son likes them. They are ridgid fabric but are still nice and light weight. They have kept my little puddle stompers feet dry walking into school and through parking lots. I gave them a pretty good soaking rinsing some mud off and they seemed dry inside still.,Reviewed in the United States on 29 December 2020
"Skechers Boys' Elite Flex-HYDROPULSE Trainers, Black (Black Textile & Trim/Silver Trim Blk), 10 UK (27.5 EU)",Cool sneakers,Love skechers! Cool colors and light weight.,Reviewed in the United States on 5 October 2019
"Skechers Boys' Elite Flex-HYDROPULSE Trainers, Black (Black Textile & Trim/Silver Trim Blk), 10 UK (27.5 EU)",Highly recommend,My son loves these shoes!,Reviewed in the United States on 6 July 2019
